ID,タイプ,SKU,"GTIN, UPC, EAN, or ISBN",名前,公開済み,オススメですか ?,カタログでの表示,簡単な説明,説明,セール価格の開始日,セール価格の終了日,課税ステータス,税区分,在庫の有無,在庫,在庫量わずか,お取り寄せを許可する ?,個別に販売しますか ?,重量 (kg),長さ(cm),幅 (cm),高さ (cm),カスタマーレビューを許可しますか ?,注意事項,セール価格,標準価格,カテゴリー,タグ,配送クラス,画像,ダウンロード制限,ダウンロード有効期限日,親,セット販売商品,アップセル,クロスセル,外部 URL,ボタンのテキスト,位置
,simple,,,Liew（リュウ）,1,0,visible,映像授業の第3世代へ,"サービス概要

Liewは、自塾オリジナルの動画配信アプリケーションをつくれるサービスです。
1IDあたり月額333円から、全学年・全科目・全単元に対応した7万本超えの動画を利用できます。
例えば、
★中学生に、学校教材に準拠した定期テスト対策コンテンツを配信
★高校生に、共通テストや志望校の対策コンテンツを配信
★他にも、おすすめの勉強方法や進路選択に関するコンテンツを配信
のように、各学習塾の用途に応じて配信コンテンツを自由に設定できます。
また、YouTubeだけではなく、自塾で撮影した動画も配信可能なため、授業の振り返りや欠席者フォローにも最適です。
サービスの特長

特長１

自塾オリジナルアプリとして利用可能
特長２

全学年・全科目・全単元に対応
特長３

生徒の視聴履歴や勉強時間を一括管理
相性が良くない塾・今後の改善点

業界動向に合わせて利用できる動画を更新中
オススメの活用法

★個別・自立型指導塾の場合
中学生には学校教材に準拠した5教科の動画を、高校生には自学自習のフォローとして全科目の動画を配信。
★集団指導塾の場合
講義を録画し、いつでも見返せるようにアーカイブ配信。
料金体系

1IDあたり月額333円から利用可能です。
詳細はお問い合わせください。
導入を検討されている方へのメッセージ

集団や個別、自立型といった指導形態を問わず、個人塾から大手予備校まで全国でご導入いただいています。
生徒数に合わせたプランをご用意しておりますので、少しでもご興味をお持ちいただけましたら、まずはお気軽にお問い合わせください！",,,taxable,,1,,,0,0,,,,,1,,,,教材作成,"新規生徒の増加, 人材不足の解消, 授業外における家庭学習の充実, 実写の映像授業を提供, 5教科以外の指導",,"https://edu-match.com/wp-content/uploads/liew_logo.webp, https://edu-match.com/wp-content/uploads/liew_01.webp, https://edu-match.com/wp-content/uploads/liew_02.webp, https://edu-match.com/wp-content/uploads/liew_03.webp, https://edu-match.com/wp-content/uploads/liew_04.webp, https://edu-match.com/wp-content/uploads/liew_05.webp, https://edu-match.com/wp-content/uploads/liew_06.webp, https://edu-match.com/wp-content/uploads/liew_07.webp, https://edu-match.com/wp-content/uploads/liew_08.webp",,,,,,,,,10
,simple,,,Britannica School（ブリタニカスクール）,1,0,visible,百科事典ベースの多読多聴コンテンツ！生徒の主体的な学びをサポート！,"サービス概要

ブリタニカの英語多読多聴コンテンツである『Britannica School』は、生徒のレベルに合わせた学習が可能であり、英語圏の学生も使用しているため本場のコンテンツに触れながら英語力の習得が可能です。百科事典ベースの記事が多数収録されており、高頻度で記事も更新されるため生徒の興味を惹きつけやすいのも特徴です！
TOEICスコアが上がったや英語の記事や文章を読むことに抵抗がなくなったという生徒の声が届いています！
サービスの特長

特長１

授業でも自習でも使える英語コンテンツ！
特長２

生徒の興味から主体的な学びをサポート！
特長３

歴史のあるブリタニカならではのコンテンツ
相性が良くない塾・今後の改善点

英会話の練習をさせたい塾",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/britannica-school_logo.webp,,,,,,,,,100
,simple,,,猫の手クリエイター,1,0,visible,「猫の手も借りたい...」そんな時に頼れる貴塾の専任クリエイター,"サービス紹介動画


https://youtu.be/SKmcGjaFgR4


サービス概要

猫の手クリエイターは個人事業主、中小企業向け専任クリエイターサービスです。
自社宣伝のために
YouTube、Instagram、HPでマーケティングをしたいけど
【時間がない・社員を雇う余裕はない・知識がない・動画編集ができない】
そんな貴塾に向けたサブスク型のクリエイターサービスです。

プランごとに作業目安時間を設定しており、その時間内で動画編集、デザイン、SNS運用、WEB業務などをお任せいただけます。
これからの企業成長、事業拡大には創造力のあるクリエイターが不可欠！
学習塾様だけに限らず、他業種にわたり導入が進んでます。
サービスの特長

特長１

格安でクリエイターを利用し放題
特長２

ご希望に添える幅広い対応可能業務
特長３

月１で無料ZOOMミーティングを実施
相性が良くない塾・今後の改善点

SNSなどでの発信を行わない塾さん
オススメの活用法

初回ヒアリングで貴塾のご要望をヒアリングし、ご希望に沿ったプランをご提案させていただきます。
★現在【YouTube毎週投稿プラン】をご希望いただく学習塾さんが増えております。
料金体系



・ ライトプラン
28,000円（作業時間10時間/月）


・ スタンダードプラン
58,000円（25時間）


・ プレミアムプラン
88,000円（40時間）


・ YouTube毎週投稿プラン
62,000円


導入を検討されている方へのメッセージ

まずは導入の可否に関わらずZOOMにてご相談の機会をいただければと思います。
ぜひ一度お問合せください！！",,,taxable,,1,,,0,0,,,,,1,,,,その他,"新規生徒の増加, 人材不足の解消, 業務の効率化, オンラインコースの立ち上げ, その他",,https://edu-match.com/wp-content/uploads/nekonote-creator_logo.webp,,,,,,,,,10
,simple,,,オンライン自習室“ヤルッキャ”,1,0,visible,やる気不要のオンライン自習室。夏の生徒集客に一役買います。,"サービス概要

【アジア教育サミット Global Award Bronze賞・世界最大の教育コンペ GESA日本予選2位】
ヤルッキャは、小学生・中学生向けのオンライン自習室サービスです。

サービスの特長

特長１

目新しさと権威性を利用した生徒集客
特長２

生徒同士で一緒に学習、スケジュールも共有
特長３

生徒の自学習の様子を倍速動画で先生に送付
相性が良くない塾・今後の改善点

生徒の自学習を効果的に管理されている方",,,taxable,,0,,,0,0,,,,,1,,,,授業管理,新規生徒の増加,,https://edu-match.com/wp-content/uploads/yarukya_logo.webp,,,,,,,,,100
,simple,,,学習塾向け英文添削・音声添削受託サービス,1,0,visible,,"サービス概要

Dialog+は、貴社のオンライン英会話サービスの導入、運営、収益化のためのあらゆるサポートをいたします。Dialog+の契約先法人は150会社以上。日本の多くのオンライン英会話事業者様のビジネスの成功をサポートさせていただいています。",,,taxable,,0,,,0,0,,,,,1,,,,その他,オンラインコースの立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,どこでもSHOWBY（ショーバイ）,1,0,visible,,"サービス概要

「先生！ちょっと教えて下さい！」という軽い質問を、どうやったらオンラインで実現できるだろうか？そんな課題はどこでもSHOWBYで一挙に解決！どこでもSHOWBYを利用することで職員室や廊下のワンシーンのような環境をオンライン上で手に入れることができます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,リモートワークの実現,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,クラコールCINNOX（シノックス）,'-1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,その他,,,,,,,,,,,,0
,simple,,,学習塾向けオンライン英会話サービスSchool EIKAIWA+,1,0,visible,,"サービス概要

学習塾・英会話スクール向けのオンライン英会話のSchool Eikaiwa+(スクール英会話プラス)は、子供たちが主体的・対話的に、英語コミュニケーションスキルを身に着けることを主眼に置いた小学生・中学生・高校生のための、スクール内でも自宅で受講できるサービスです。",,,taxable,,0,,,0,0,,,,,1,,,,その他,オンラインコースの立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,SNS学校連絡システム「つながる連絡」,1,0,visible,,"サービス概要

LINEでの学校-保護者のやりとりが可能になるシステムです。LINEを利用することで導入コストを抑えながらも、保護者の個人LINEアカウントの情報（ユーザー名やアイコン）が教員に直接表示されないプライバシー保護機能もご提供しておりますので、安心してお使いいただけます。",,,taxable,,0,,,0,0,,,,,1,,,,コミュニケーション,保護者とのコミュニケーションの円滑化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ENGLISH EXPRESS ONLINE（イングリッシュ エクスプレス オンライン）,1,0,visible,,"サービス概要

ENGLISH EXPRESS ONLINE（イングリッシュエクスプレスオンライン）は、インプットから、アウトプットまでを一貫してトレーニングできるe-learning教材です。 スラッシュリーディング、スラッシュごとのリスニング、スラッシュごとの和訳理解を行うことで、英文理解をまず行い、スラッシュごとの音読練習やタイピングを含んだ問題演習などでアウトプットまでをトレーニングします。",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,LearnMatch（ラーンマッチ）,1,0,visible,,"サービス概要

LeanMatchでは 7言語の語彙学習や 自分の学習したい単語を追加することが可能。翻訳機能でで、単語のみやテキスト全体を翻訳して、自分専用の辞書やコースブックに簡単に素早く追加することができます。",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,OK!検定+MyET,1,0,visible,,"サービス概要

MyETは、世界380万ダウンロード、東アジアで広く使用されている「話す」（そのための「聞く」を含む）トレーニングシステムです。繰り返し「話す」トレーニングを行い、学習者の弱点、そして改善への提案をソフトウェア、アプリ上で行います。世界9か国で特許を取得した音声分析システムが、人を介さず分析・判定・フィードバックを行います。いつでも、何度でも練習ができるので、習得に時間のかかる「話す」練習に最適です。各教材開発企業様とのコラボ商品も多く開発され、身近な教材で話す練習が可能です。",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,クラコールPBX＆クラコールFAX,1,0,visible,,"サービス概要

FAX設備不要！メールでFAXの送受信ができます。しかもFAXの受け取りが無料です。クラコール FAX は FAX をより身近に、便利に使うことが出来るサービスです。",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,株式会社Lumii,1,0,visible,,"サービス概要

動画マーケティング戦略の立案、動画制作、運用、効果検証まで、豊富な実績をもとにワンストップで支援します。予算を抑えながら効果的な動画マーケティング・DX推進を実現します。",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,Prebell,1,0,visible,,"サービス概要

インターネットに関する疑問や活用のポイントを紹介するのがこの『PreBell』。お悩み解決のための記事だったり、ちょっと笑える記事だったり。ソネットならではの情報をバラエティ豊かにお届けします。",,,taxable,,0,,,0,0,,,,,1,,,,その他,5教科以外の指導,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,Nisai Virtual Academy,1,0,visible,,"サービス概要

世界の拠点から経験豊富な講師陣が完全オンラインのライブレッスンでCambridgeプログラムを提供するインターナショナルスクール。オンラインスクールなので場所を問わず手軽に海外の教育を受けることができます。生徒の可能性を引き出し、目標を達成していくためにNisaiがチーム一丸となってサポートします。",,,taxable,,0,,,0,0,,,,,1,,,,その他,実写の映像授業を提供,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ロボットスタート株式会社,1,0,visible,,"サービス概要

ポッドキャスト番組制作からリスナー獲得までを一気通貫で支援可能に",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,株式会社DYM NEXT,1,0,visible,,"サービス概要

弊社ではアウトバウンド施策からインバウンド施策まで電話対応周りのトータルサポートを行っております。アウトバウンド施策ではtoB/toCに対応しており既存顧客へのアプローチや営業代行、インバウンド施策では受電対応からデータ入力の事務作業まで一気通貫して行っていることに強みを持っています。",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,株式会社INTERMIND,1,0,visible,,"サービス概要

従業員のメンタルヘルスをサポートするためのソリューション",,,taxable,,0,,,0,0,,,,,1,,,,その他,人材不足の解消,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,サイトキャッチャー株式会社,1,0,visible,,"サービス概要

国内で最初のサイト売買仲介サービス「サイトキャッチャ―」を運営する。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,株式会社Lister,1,0,visible,,"サービス概要

WebサイトのURLリストを入力するだけで問い合わせフォームに自動入力・自動送信できるフォーム営業ツールです。ツールはバックグラウンドで全自動で動くため、新規開拓営業を圧倒的に効率化できます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,株式会社リンクアンドパートナーズ,1,0,visible,,"サービス概要

プレスリリースの企画・作成・配信まで、全てをサポートする”PRIZMA 調査リリース”",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ムビサク,1,0,visible,,"サービス概要

企業や法人の動画制作を低価格・短納期・高品質で実現します。企画提案、構成・絵コンテ作成、動画編集、BGM、ナレーション収録までワンストップで対応します。",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,株式会社クラウドシエン,1,0,visible,,"サービス概要

最適な助成金・補助金をマッチングし、 申請をサポートするクラウド経営支援サービス",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,はたかな,1,0,visible,,"サービス概要

IT業界を熟知した豊富なノウハウと、派遣や業務委託など幅広い契約条件で人材提案ができる「はたかな」",,,taxable,,0,,,0,0,,,,,1,,,,その他,人材不足の解消,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,Global Press,1,0,visible,,"サービス概要

日本語のプレスリリースを翻訳し英語・中国語・韓国語などに翻訳し海外メディアと連携・配信をする、海外向けプレスリリース配信サービスです。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,tokuMo,1,0,visible,,"サービス概要

tokuMo（トクモ）. AIを搭載した 高校7教科 ICT教材. AIによる個別最適化学習と授業内容にあわせた充実の教科・機能で高等学校での学びを徹底サポート！",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,アニメーションの授業を提供,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,個別指導WAM,1,0,visible,,"サービス概要

個別指導WAM（ワム）は、AIを活用した完全個別指導型の学習塾です。AIが子どもの弱点を分析し、オーダーメイドカリキュラムを作成することで、成績向上を実現することを目指しています",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,アクティメソッド,1,0,visible,,"サービス概要

子どもの英語力がグンと伸びる。その喜びを共有できるパートナーを募集しています。英語のライティングはすべてタイピングで行い、タイピングも効率的に学ぶことができます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,個別指導Axis,1,0,visible,,"サービス概要

顧客ニーズの変化を敏感にとらえた豊富な「商品構成」と独自の「開発力」で幅広い層の子どもたちに支持されています。オンライン指導や映像講座などeラーニング系の学習コンテンツは独自開発にこだわり、学習効果を追求し他塾との差別化を図っています。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,アドバンスパソコンスクール,1,0,visible,,"サービス概要

地域密着のサブスクリプション型パソコン教室を軸に沢山の生徒様を獲得したノウハウをパッケージ販売しております。あなたのパソコンスクール開業に向けサポートさせて頂きます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,松陰塾,1,0,visible,,"サービス概要

学習塾FCなのにロイヤリティ無し。開業者本位の新方式！子どもたちが自ら学べる学習システム。個別指導塾40年以上。成功ノウハウを全て公開します!!開業前・開業後の安心のサポート体制!!",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,京進の個別指導スクール・ワン,1,0,visible,,"サービス概要

教室運営の経験・実績豊富な当社のプランナーがあなただけの開業プランを一緒に計画します。書類作成や融資先など、創業に必要なものはすべてお任せください！",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ITTO個別指導学院,1,0,visible,,"サービス概要

創業30年、全国に学習塾1220校を展開する当社が培った運営ノウハウをブラッシュアップし、完成度を高めた小・中・高校生向け個別指導ブランド。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,7つの習慣J,1,0,visible,,"サービス概要

『7つの習慣』のメソッドを使い、子ども向けのプログラムにアレンジしたものが「7つの習慣Ｊ®」プログラムです。自立心や協調性、自分を磨く必要性をわかりやすく子どもたちに伝え、学習の土台となる素直さや目標達成に対する達成意欲などを仕組化しています。プログラムを通して、生徒の学ぶ力、成長速度を加速させていくことができます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,個別指導塾 個太郎塾,1,0,visible,,"サービス概要

スケールメリット・低資金での開業・講師採用・個別指導塾と映像授業の融合・充実した研修体系・定期的な学習会・運営支援システム、７つの魅力でオーナー様のささえます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ウィズ・ユー,1,0,visible,,"サービス概要

放課後等デイサービスウィズ・ユーは、週休ありの１日８時間、安定した長期的ストック収益の社会貢献インフラ事業です。開業時には運転資金を必要としますが、初年度から黒字となります。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,EQWELチャイルドアカデミー,1,0,visible,,"サービス概要

０歳からの幼児教室　ＥＱＷＥＬチャイルドアカデミーを運営してみませんか？幼児教育が未経験の方もたくさん活躍されています。 ＥＱＷＥＬのフランチャイズ加盟は楽しく、やりがいのある仕事です。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ECCの個別指導塾 ベストワン,1,0,visible,,"サービス概要

もっと伸びたいのに、なかなか伸びることができない。そんな子どもたちの可能性を応援する事業です。あなたにその気があれば、未経験でも、小さな規模からでもすぐ始められます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,個別指導塾トライプラス,1,0,visible,,"サービス概要

知名度抜群の「家庭教師のトライ」から生まれた個別指導塾トライプラス！子供からお年寄りまで誰もが知っているTVCMのプロモーション効果に加えて、日本随一の教育集団「トライグループ」の強力なサポート体制で、ローコスト・ローリスクでFCビジネスの成功を目指せます!",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,個別学習のセルモ,1,0,visible,,"サービス概要

日本全国の小中学生に対し、地域差を感じることなく、優れた学習環境を作り、自分の力で問題を解くことができる子どもを育てる。初期投資もランニングコストも抑えることで、損益分岐点が低いセルモは、事業を継続していくうえで大きな魅力です。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,明光義塾,1,0,visible,,"サービス概要

全国ネットワーク、教室数No.1の実績から得られた豊富なバックボーン。安心・充実のサポートで、オーナーをしっかり支え続けます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,自立学習RED,1,0,visible,,"サービス概要

「正社員講師1名×AIタブレット」ローコスト運営で効率よく成績UP！確率された独自ノウハウで他塾と差別化。今、注目の自立学習モデル。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ブロッサムジュニア,1,0,visible,,"サービス概要

「児童発達支援」「放課後等デイサービス」です。療育を通して、自尊感情をたかめ、社会のなかにとびだしていけるように。「わたしはわたしでいい」とありのままの自分をすきになり、自信をもって生きていけるように。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,s-Live,1,0,visible,,"サービス概要

経験豊富な本部スタッフが、開校までサポートします！生徒(小中学生)１６人で黒字経営が可能な収益シミュレーションがあります。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,Apple Junior,1,0,visible,,"サービス概要

療育と言われる「社会的に自立して生活できるよう、それぞれの状態に応じた支援」を行います。知識のない方でもオーナーとして、開業し、運営できることは当たり前の大前提です。Apple Juniorでは、オーナー様に利益を出して頂く事を重要視しています。どのようにすれば集客できるか、どのようにすればコストを下げる運営することが出来るかを追求している点が特徴です。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,チャイルド・アイズ,1,0,visible,,"サービス概要

""考える遊び""を通じて、お子さまの才能を引き出すチャイルド・アイズ。単なる教育ビジネスを超えた、地域のコミュニティ基盤という社会的役割をも担っています。",,,taxable,,0,,,0,0,,,,,1,,,,その他,その他,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,スクールIE,1,0,visible,,"サービス概要

少子化が進む中でも選ばれ続けるスクールIE。⼦どもの性格‧個性に合わせた個別指導でやる気を引き出すスクールIEの教育サービスです。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,バレッドキッズ,1,0,visible,,"サービス概要

大学生以上を対象に、学校や仕事で必要とされる基礎から中級レベルまでのPCスキルを身につけることができる教室です。 子ども向けPC-ICT教室「バレッドキッズ」のノウハウも活かし、パソコン初心者の方でもそれぞれのペースで楽しく学べます。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ヒューマンアカデミージュニア,1,0,visible,,"サービス概要

ヒューマンアカデミージュニアの教育コンテンツは幼児から受講可能で、組み合わせることにより、高い集客力・継続率が期待できます。子どもたちの能動的な学習姿勢を育むことへのやりがいに加えて、資金面での開講のしやすさ、塾や各種スクールなど本業との両立がし易く、相乗効果が得られる点なども、オーナー様からの支持を集める理由になっています。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,小学生・中学生のためのプログラミング教室「CodeCampKIDS」,1,0,visible,小中学生の未来を育てる プログラミング教室、はじめませんか？,"サービス概要

小中学生の未来を育てる プログラミング教室、はじめませんか？

・サービス概要
CodeCampKIDSは、初めてでも楽しく学べるビジュアルプログラミングから、本格的なゲーム開発等を学ぶことのできる、小学生・中学生のためのプログラミングスクールです。

東証プライム上場のITコンサルティングカンパニーであるフューチャー株式会社のグループ会社であり、現役エンジニアがマンツーマンでプログラミングを指導するコードキャンプ株式会社が運営しています。

CodeCampKIDSは、小中学生がどの地域に住んでいても、等しく良質な プログラミング学習環境に出会えるようにするために、私たちのツールを使って プログラミングの楽しさを広めていただけるパートナー教室を募集しています。
サービスの特長

特長１

プログラミング未経験でも開校可能！
特長２

高品質な教育を最小限のコストで導入可能！
特長３

東証プライム上場のグループ会社が運営！
相性が良くない塾・今後の改善点

特になし
オススメの活用法

【定額5万円で1教室使い放題】
教材導入に必要な費用はこれだけ
・初回契約料初月のみ      440,000円（税込）
・月額利用料  55,000円（税込）
※教室運営に必要な備品等はご自身でご準備いただきます。
料金体系

詳細はお問い合わせください。
導入を検討されている方へのメッセージ

子ども達の教育への情熱さえあればプログラミング教室をはじめられる仕組みがあります
・プログラミング未経験でも高品質な学びを提供できる
・導入コストを最小限に抑えられる
・対象学年が広く受講生を確保しやすい
・導入前サポートで初めての教室運営を安心して開始できる

★まずはお気軽にご相談ください
・教材内容について詳しく知りたい
・開校に必要な費用や準備について知りたい
・具体的な導入事例について話を聞きたい、など
https://codecampkids.jp/franchise/inquiry",,,taxable,,1,,,0,0,,,,,1,,,,その他,"新規生徒の増加, 5教科以外の指導",,"https://edu-match.com/wp-content/uploads/codecampkids.webp, https://edu-match.com/wp-content/uploads/codecampkids_01.webp, https://edu-match.com/wp-content/uploads/codecampkids_02.webp, https://edu-match.com/wp-content/uploads/codecampkids_03.webp, https://edu-match.com/wp-content/uploads/codecampkids_04.webp, https://edu-match.com/wp-content/uploads/codecampkids_05.webp, https://edu-match.com/wp-content/uploads/codecampkids_06.webp, https://edu-match.com/wp-content/uploads/codecampkids_07.webp, https://edu-match.com/wp-content/uploads/codecampkids_08.webp",,,,,,,,,10
,simple,,,現論会,1,0,visible,,"サービス概要

難関大合格特化型のパーソナルコーチング塾です。全科目のオーダーメイド計画と、毎週のテストについてくれば難関大学に合格できる塾です。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,いしど式そろばん教室,1,0,visible,,"サービス概要

生徒の指導法や指導者育成方法、開校ノウハウ、ネット展開、経営戦略に至るまで、当社はそろばん業界の中では他の追従を許さないリーディングカンパニーとして不動の地位に登りつめました。いち早く、そろばんをただの計算道具ではなく、「能力開発の教育教具」としてとらえ幼児指導の真髄を極めた「いしど式そろばん」ノウハウを提供するシステムがフランチャイズ加盟事業です。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,英才個別学院,1,0,visible,,"サービス概要

加盟金、保証金０円で始められ、生徒が20名に達するまでロイヤリティが０円であるため、新規に学習塾を立ち上げようと考えている方には始めやすい。研修サポートも充実し、塾業界未経験者でも安心。",,,taxable,,0,,,0,0,,,,,1,,,,その他,塾立ち上げ,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ロボ団,1,0,visible,,"サービス概要

ロボ団は、年長から通えるロボットプログラミング教室です。子どもたちの”好き”や”面白い”といった好奇心やワクワクする気持ちを大切にしています。",,,taxable,,0,,,0,0,,,,,1,,,,その他,新規生徒の増加,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
